Date,Close,High,Low,Open,Volume
2010-12-21,34.34025573730469,34.57984496464346,33.38930849321539,33.44117991898012,11824000
2010-12-22,33.47575759887695,34.28344498438673,33.40659821462146,34.15006347981988,10308400
2010-12-23,33.453529357910156,33.56467810161682,32.88049013956774,33.39672067004299,8708400
2010-12-27,33.100318908691406,33.43130027582503,32.72982058469883,33.40413024797609,6361600
2010-12-28,32.929893493652344,33.288041126780044,32.68042220515551,33.288041126780044,4158800
2010-12-29,32.83850860595703,33.189246651551024,32.685370467869376,32.9620080770354,5374800
2010-12-30,32.66313171386719,32.949647536843074,32.51493088526643,32.73475972738525,4775200
2010-12-31,32.603851318359375,32.645840674607,32.02587485861626,32.524809869725935,8038800
2011-01-03,33.740047454833984,34.12042405975794,32.882961066666965,32.882961066666965,11284400
2011-01-04,33.51528549194336,34.2562822836506,32.9496558303536,34.19700118350837,9003600
2011-01-05,35.12324142456055,35.13559212284849,33.46834961438292,33.6783001785661,14439200
2011-01-06,35.404823303222656,35.73827334350711,34.93058584228552,35.607364221061644,11770400
2011-01-07,35.1281852722168,35.40482284529266,34.20934902575283,35.40482284529266,8480400
2011-01-10,35.2319221496582,35.37024092751011,34.579845219139166,34.82931274570036,6548400
2011-01-11,34.85648727416992,35.5357343215098,34.597141416672855,35.5357343215098,6034800
2011-01-12,34.984928131103516,35.4171762565854,34.63913113827983,35.303555090997875,6154400
2011-01-13,35.530799865722656,35.88400654919037,34.75275092500399,35.071381675716005,9465600
2011-01-14,36.17793273925781,36.214981070336435,35.26403747324177,35.32084617053049,7626800
2011-01-18,35.649356842041016,35.96798381077768,35.2516884048057,35.84695674438301,8289600
2011-01-19,34.787322998046875,35.775318564720656,34.28838795048748,35.73086057329425,9199200
2011-01-20,32.551979064941406,33.520217941445885,31.862853883454058,32.902720773161896,20682000
2011-01-21,32.66313171386719,33.43623560910107,32.60385062864616,32.811328773564306,9462000
2011-01-24,31.573867797851562,32.25311472893467,31.2453588298229,31.67513824484088,16000400
2011-01-25,30.620454788208008,31.47260026318493,30.141276305823894,31.03541302715509,17782400
2011-01-26,31.68748664855957,31.882617886610433,31.233009585330898,31.467659666750677,10467200
2011-01-27,31.675140380859375,32.356855989949,31.4750699898758,32.045638731889326,8052800
2011-01-28,32.50752639770508,33.09785363643457,31.959188521021957,32.16913910015805,16472400
2011-01-31,31.897436141967773,32.712533223501296,31.717128009606476,32.56433238362105,9790400
2011-02-01,32.51493835449219,32.863207743474725,31.615862417743777,32.11480130181705,8712000
2011-02-02,33.36460876464844,33.82896785955813,32.48529336536276,32.49517166212724,10083600
2011-02-03,33.13984298706055,33.710409860706136,32.82615331905254,33.35226219839526,7934000
2011-02-04,34.07349395751953,34.261215514094815,33.18676890327739,33.416476047313495,9096000
2011-02-07,33.81414794921875,34.25874672361466,33.636308439460386,34.10560861145211,9052800
2011-02-08,33.665950775146484,34.05373708775614,33.278160693632714,33.83884925111589,8430800
2011-02-09,33.2089958190918,33.66594521553243,32.9150665740314,33.47575503892215,6094000
2011-02-10,34.07596969604492,34.17476774788522,32.67795502597057,32.890374229440894,8619600
2011-02-11,34.95281219482422,35.08866234054479,33.616551040292855,33.959879352802645,8576000
2011-02-14,35.1281852722168,35.62959275786892,34.78732557045957,34.78732557045957,7187200
2011-02-15,35.19487380981445,36.18533801927026,34.952812179760656,35.83706867372871,9969600
2011-02-16,35.25909423828125,35.46904481836511,34.96022390025536,35.25909423828125,6031600
2011-02-17,34.81203079223633,35.19734853102491,34.631722623475966,35.08866839569384,8726800
2011-02-18,35.34060287475586,35.431991261216474,34.73545632678176,34.950344162580116,7945200
2011-02-22,33.777095794677734,34.99973945905901,33.40906611806202,34.78238301424027,10088800
2011-02-23,32.94224166870117,34.256277609091555,32.193835312715606,33.75239774890274,13047600
2011-02-24,33.17689514160156,33.6338408601963,32.628557264164485,33.26087386580978,17460000
2011-02-25,34.29085922241211,36.55583878110821,33.91047878937364,35.9383415044003,31779600
2011-02-28,32.67054748535156,33.94259038782083,31.704780824849237,33.801802966346685,27566400
2011-03-01,31.628210067749023,32.821215213390936,31.428139676252783,32.76687515358831,18276400
2011-03-02,31.61832618713379,32.66066179241474,31.368858667918744,31.739356998642194,15532800
2011-03-03,32.12715148925781,32.52481613423783,31.640563312986004,32.095040423452694,13414000
2011-03-04,32.10244369506836,32.591500406331,31.69983432766274,32.51493135903627,15894000
2011-03-07,31.620798110961914,32.346975431246854,30.92920048359988,31.857914928460755,14676400
2011-03-08,31.447900772094727,31.90484837327393,31.171261317779543,31.477541319345246,9297200
2011-03-09,31.544231414794922,31.635621692345335,30.91438530809743,31.265123317422514,8771600
2011-03-10,31.41826057434082,31.601041124407438,30.566115089269314,31.05023272636712,12660000
2011-03-11,31.583749771118164,31.934485869618214,30.872391738705986,30.87486225533298,8255200
2011-03-14,30.860042572021484,31.68748660967169,30.67232288400644,31.028001896150307,12072400
2011-03-15,31.01071548461914,31.3120525872358,29.699149924252946,29.7781895041028,11552400
2011-03-16,30.667383193969727,31.67760775305858,30.417913786552496,30.971190774436945,16580000
2011-03-17,30.215375900268555,31.181140619705076,30.15609480744149,31.094691381564015,12206000
2011-03-18,29.64234161376953,30.684677382188305,29.061894515013044,30.66491701585519,18676400
2011-03-21,30.73160171508789,31.158910627750437,29.368168659310207,29.832525898240952,13904000
2011-03-22,30.00789451599121,30.679731796009534,29.827586382199982,30.593282561695112,12389200
2011-03-23,30.16350555419922,30.336404025877453,29.39533884461791,29.86463711918284,10310800
2011-03-24,31.924602508544922,31.96165082981356,30.776057437923555,31.04775580578678,17210800
2011-03-25,31.480009078979492,32.169138121173496,31.4256709038713,31.949309250735805,11244000
2011-03-28,31.61338996887207,31.850508696379958,31.03541342390637,31.598570637294117,6440000
2011-03-29,31.467660903930664,31.971538896745937,31.149032090042237,31.391089961880144,8300400
2011-03-30,33.21887969970703,33.29050771437209,31.492356225146604,31.59362666734867,16511600
2011-03-31,32.99411392211914,33.0879747113287,32.5272861461047,32.719944988973886,10954800
2011-04-01,33.12749099731445,33.762279974317465,32.92001282750886,33.33497293602413,11558400
2011-04-04,33.12502670288086,33.305334866758784,32.63349747463588,33.24605753556855,5995600
2011-04-05,33.00151824951172,33.19170842939151,32.467999800679436,32.88295985051684,9096400
2011-04-06,32.46306228637695,33.33249943400809,31.95918620936243,33.14725026660652,10189200
2011-04-07,33.087974548339844,33.26581029027034,32.60385504242242,32.94224233188914,10424800
2011-04-08,33.25840377807617,33.532572735865834,32.974356521594274,33.22629648064803,9205200
2011-04-11,33.2509880065918,33.85860690947266,33.0978499071007,33.24110970971332,9428000
2011-04-12,32.806392669677734,32.95705836658033,32.309922514545036,32.801451636842046,9804400
2011-04-13,33.191715240478516,33.39178375761968,32.8063975379986,33.14972587740358,8226400
2011-04-14,32.85580062866211,33.19665660896764,32.603860650162964,32.88049826175118,7064400
2011-04-15,33.03116226196289,33.16701241247214,32.487765428830066,32.92742317491151,7830000
2011-04-18,32.65078353881836,32.85085203465138,32.24570551410964,32.72241155786942,8340000
2011-04-19,32.24076843261719,32.74217593414079,31.6652605019872,32.534697747766415,10565600
2011-04-20,35.09360885620117,35.18746965679946,33.12255842596953,33.29545692530483,22222400
2011-04-21,34.54773712158203,35.0713773855493,34.32543960508666,34.80461810441224,9527600
2011-04-25,34.285911560058594,34.55020215246562,34.01174267145199,34.55020215246562,7109600
2011-04-26,33.98951721191406,34.71075351437694,33.65112994057224,34.355074511758765,7600000
2011-04-27,34.33778381347656,34.39459249803667,33.043508383495585,33.91541408929438,7540400
2011-04-28,34.04880142211914,34.33284866248446,33.37202304851355,34.110551149929364,6931200
2011-04-29,34.234046936035156,34.45634442476239,33.65853908226349,33.95987802318949,5418400
2011-05-02,33.63877868652344,34.5057434144018,33.478227150239675,34.485983051371306,7436000
2011-05-03,33.013877868652344,33.66842352520024,32.549518674479756,33.594323092463505,7590800
2011-05-04,32.52234649658203,32.97929599423545,31.89990817910986,32.910136599950135,8614800
2011-05-05,32.34944534301758,32.8014537698295,32.07527642081703,32.10244644982444,7002800
2011-05-06,32.68289566040039,33.27816013416585,32.280286254701295,33.00152257726558,6811200
2011-05-09,32.77922058105469,32.947177997867975,32.28028182533273,32.74957815480847,4015600
2011-05-10,33.43623733520508,33.493049791480296,32.79404250555778,32.98916996334847,5544400
2011-05-11,33.191715240478516,33.83638255621356,32.85579656697473,33.48317214967075,4794000
2011-05-12,33.46588134765625,33.591849426199055,32.53716309848042,33.22135108693951,5315200
2011-05-13,33.32261657714844,33.984571702346514,33.27568619147029,33.53256334346718,5549600
2011-05-16,31.852981567382812,33.06821577045393,31.620801985492417,32.82615412142964,11210000
2011-05-17,32.12961959838867,32.312400153903724,31.43061221051498,31.77888158826874,11950400
2011-05-18,33.159603118896484,33.31521363567138,32.13455916691686,32.15678816391207,10472000
2011-05-19,33.544921875,33.94505890924515,32.98670568670331,33.56221360803742,17094000
