Date,Close,High,Low,Open,Volume
2011-01-04,14.955071449279785,15.055912081576906,14.905396992995781,15.04200293093013,72907020
2011-01-05,15.127691268920898,15.158987093763308,14.903657876779151,14.904154801169494,101190708
2011-01-06,15.237720489501953,15.36016833639957,15.152031795566597,15.167678761207219,82229688
2011-01-07,15.31074333190918,15.355699375159789,15.154020939006486,15.29758004040071,83963952
2011-01-10,15.255356788635254,15.284664918576123,15.115025328067066,15.270009907082954,63104832
2011-01-11,15.300063133239746,15.369359005672251,15.262559064815695,15.342286563780807,57514428
2011-01-12,15.321422576904297,15.383019430851203,15.269264446739351,15.383019430851203,65242692
2011-01-13,15.316951751708984,15.39096698078668,15.254112115169626,15.323905853375722,53306640
2011-01-14,15.502984046936035,15.505218786956755,15.326638355059451,15.334586305908244,94529376
2011-01-18,15.886723518371582,15.945339778615573,15.530057659045276,15.549679075445901,144535320
2011-01-19,15.69100284576416,15.96942910807421,15.639092704227938,15.948565855886304,136107756
2011-01-20,15.567313194274902,15.748875179893654,15.480879580257868,15.702428364148174,219212568
2011-01-21,15.19624137878418,15.938878274639707,15.184567915613263,15.88547925588916,355819824
2011-01-24,15.1776123046875,15.21263363942401,14.932965565011534,15.090433790780164,183784032
2011-01-25,15.396927833557129,15.416301259235649,15.064355740863357,15.106082245534642,145726128
2011-01-26,15.312233924865723,15.46101025775687,15.28193194676914,15.407361350450243,81442476
2011-01-27,15.319436073303223,15.39171254338255,15.231511690660364,15.346757449794053,80687232
2011-01-28,14.92700481414795,15.408104262140359,14.896454851069645,15.37606352598459,169074756
2011-01-31,14.911357879638672,15.01343940101345,14.791890630212526,14.991831235416505,112083804
2011-02-01,15.176620483398438,15.233994899008643,14.979660482812847,15.013935013690192,109702188
2011-02-02,15.200465202331543,15.25858453456645,15.089441877838834,15.175627500636573,70357572
2011-02-03,15.154515266418457,15.18680399255084,15.054668488291272,15.137873505715513,59744196
2011-02-04,15.175129890441895,15.186554417983197,15.066590253141456,15.154514628648226,61969968
2011-02-07,15.257343292236328,15.359175879144754,15.131168035555714,15.154763898949092,71912016
2011-02-08,15.358925819396973,15.389972706897916,15.262805503778289,15.273238075774126,67728204
2011-02-09,15.312233924865723,15.385504247988623,15.208910559119452,15.321423713874898,73626300
2011-02-10,15.31074333190918,15.337071807971563,15.189537311140827,15.247656645899907,93282624
2011-02-11,15.510932922363281,15.523352247039147,15.225302652659234,15.244925015273013,103492404
2011-02-14,15.601587295532227,15.638595383574385,15.400156869579135,15.482120049607339,85034880
2011-02-15,15.502237319946289,15.649771800058904,15.47615872883791,15.580972857212522,83596320
2011-02-16,15.503975868225098,15.560604419040548,15.451319872530535,15.538996255863342,67292640
2011-02-17,15.529808044433594,15.579234510220783,15.40611835876098,15.430210199540799,59092848
2011-02-18,15.649524688720703,15.676845119032972,15.502984049136955,15.548188078753547,128587284
2011-02-22,15.156006813049316,15.521612551913227,15.095402859649868,15.39990866723619,145450404
2011-02-23,15.183574676513672,15.267525554974037,15.001765662538144,15.15898685806186,115468416
2011-02-24,15.121482849121094,15.227538824206347,14.935947363219862,15.185314446720332,108359532
2011-02-25,15.151782989501953,15.268021648921886,15.138371710205169,15.19698796430153,77218704
2011-02-28,15.235238075256348,15.311985922756563,15.10136379605533,15.15079121202471,91168740
2011-03-01,14.921292304992676,15.379790708154154,14.885029129863863,15.344024457407848,132795072
2011-03-02,14.922037124633789,15.051439064386214,14.782947526404364,14.897447414856165,80986932
2011-03-03,15.139862060546875,15.187798701345837,15.026603050482265,15.060879476057401,77734188
2011-03-04,14.917816162109375,15.12545673128336,14.907383589340583,15.109310947733182,120319560
2011-03-07,14.695273399353027,14.994066956725037,14.579531655505694,14.916078217801566,138369492
2011-03-08,14.711418151855469,14.852245586343281,14.659011082595862,14.726817129781066,91304604
2011-03-09,14.698005676269531,14.76606065777466,14.548484433246118,14.678881185291631,85953960
2011-03-10,14.413121223449707,14.570092545997134,14.392009034897967,14.540785364014283,124998876
2011-03-11,14.323954582214355,14.405669776514566,14.240004647913416,14.36145864957938,121158720
2011-03-14,14.157048225402832,14.363198030101575,14.108118680899937,14.226841023280059,112531356
2011-03-15,14.146367073059082,14.182133324867701,13.797153216249088,13.846828618567875,160063776
2011-03-16,13.836893081665039,14.152080397857429,13.692341086164848,14.107869270507077,151788060
2011-03-17,13.942699432373047,14.132456381809831,13.922333106486759,14.020192180741143,115856028
2011-03-18,13.935249328613281,14.107372574175482,13.902464624593781,14.024166610141583,131812056
2011-03-21,14.318737983703613,14.400702111676743,14.13295546653244,14.162759571407062,120715164
2011-03-22,14.339104652404785,14.386544368228169,14.219637401565201,14.337862814672139,75400524
2011-03-23,14.459318161010742,14.466520251673238,14.20696954973918,14.286201065730268,72575352
2011-03-24,14.576799392700195,14.614054525148095,14.375863987286069,14.540536216014626,83864052
2011-03-25,14.399211883544922,14.577295392306524,14.386792559521107,14.576551425483666,114221664
2011-03-28,14.290425300598145,14.529608758746575,14.274280462132955,14.457083346439713,88647264
2011-03-29,14.448637962341309,14.452612410948333,14.232056542631355,14.30631976322162,64127808
2011-03-30,14.451371192932129,14.542275232128807,14.420075366693073,14.514456930254688,56835108
2011-03-31,14.57357120513916,14.608342663047958,14.448886716385129,14.480182542939367,81094824
2011-04-01,14.698750495910645,14.782949367901901,14.62324543478363,14.62324543478363,104423472
2011-04-04,14.596421241760254,14.771772144510772,14.482665303850606,14.728555810977088,82097820
2011-04-05,14.13469409942627,14.442677439787374,14.049998302217888,14.432494748642128,241658100
2011-04-06,14.261116027832031,14.285455858275414,14.10762128610495,14.211441571619739,106625268
2011-04-07,14.405669212341309,14.421565113274138,14.261363319741678,14.299613245464945,101158740
